HerdCode,HerdName,ScorerName,ScoreDate,Creation Date,CalfID,BirthDate,Calf Age,BodyTemp,BodyWeight,Appetite,Attitude,Nose,Eye,Ear,Cough,Temperature,TotalRespiratoryScore,UltraSound,UltraSoundComment,UScategory,Fecal,Navel,Joint,CalfComment,trtScoreRS,trtScoreNRS,RScategory,BRDCategory,Recheck,trtScore,,
12345678,Skyview,Bela,6/22/2024,6/22/2024 9:37,100,6/19/2024,3,101.8,,0,0,0,0,0,0,1,1,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny ,6/19/2024,6/19/2024 8:57,101,6/17/2024,2,100.9,,3,0,0,0,0,0,0,0,,,,2,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Destiny ,6/20/2024,6/20/2024 8:34,101,6/17/2024,3,101.8,,2,2,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Bela,6/18/2024,6/18/2024 9:24,102,6/17/2024,1,101.4,,0,0,0,0,0,0,1,1,,,,0,0,0,ate everything but 250 ml,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny ,6/19/2024,6/19/2024 8:55,102,6/17/2024,2,101.8,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,NexGen,Bela,6/20/2024,6/20/2024 8:42,102,6/17/2024,3,100.4,,0,0,0,0,0,1,0,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Bela,6/18/2024,6/18/2024 9:22,103,6/17/2024,1,100.7,,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny ,6/19/2024,6/19/2024 8:54,103,6/17/2024,2,101.8,,0,0,0,0,0,0,1,1,,,,0,1,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Kenson,6/7/2024,8/8/2024 9:38,104,6/5/2024,2,100.4,,0,0,0,0,0,0,0,0,,,,1,0,0,,,,,,,,,
12345678,Skyview ,Kenson,6/8/2024,8/8/2024 9:38,104,6/5/2024,3,102.1,,0,0,0,0,0,0,2,2,,,,1,0,0,,,,,,,,,
12345678,Skyview ,Bela,6/18/2024,6/18/2024 9:20,105,6/17/2024,1,101.5,,0,0,0,0,0,0,1,1,,,,2,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Destiny ,6/19/2024,6/19/2024 8:52,105,6/17/2024,2,101.8,,0,0,0,0,0,0,1,1,,,,2,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,NexGen,Bela,6/20/2024,6/20/2024 8:44,105,6/17/2024,3,101.1,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,6/14/2024,6/14/2024 10:20,106,6/13/2024,1,101.3,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,6/15/2024,6/15/2024 9:39,106,6/13/2024,2,101.1,,0,0,0,0,0,0,1,1,,,,2,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Destiny,6/16/2024,6/16/2024 8:53,106,6/13/2024,3,101.8,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,6/14/2024,6/14/2024 10:19,107,6/13/2024,1,101.4,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,6/15/2024,6/15/2024 9:36,107,6/13/2024,2,101.8,,0,0,0,0,0,0,1,1,,,,2,2,0,,0,4,Diarrhea_Navel,,,Treatable,,
12345678,Skyview ,Destiny,6/16/2024,6/16/2024 8:49,107,6/13/2024,3,101.8,,0,0,0,0,0,0,1,1,,,,1,3,0,,0,2,Navel,,,Treatable,,
12345678,Skyview ,Destiny,6/14/2024,6/14/2024 10:16,108,6/13/2024,1,99.9,,3,1,0,0,0,0,0,0,,,,2,0,0,only ate 1/4 ,0,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Destiny,6/15/2024,6/15/2024 9:33,108,6/13/2024,2,102.4,,0,0,0,0,0,0,2,2,,,,1,0,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview ,Destiny,6/16/2024,6/16/2024 8:40,108,6/13/2024,3,101.7,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,6/14/2024,6/14/2024 10:15,109,6/13/2024,1,101.2,,3,2,0,0,0,0,1,1,,,,0,3,0,did not eat anything ,0,2,Navel,,,Treatable,,
12345678,Skyview ,Destiny,6/15/2024,6/15/2024 9:33,109,6/13/2024,2,102.4,,0,0,0,0,0,0,2,2,,,,2,2,0,,1,4,Diarrhea_Navel,,,Treatable,,
12345678,Skyview ,Destiny,6/16/2024,6/16/2024 8:46,109,6/13/2024,3,100.8,,0,0,0,0,0,0,0,0,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,6/13/2024,6/13/2024 10:46,110,6/12/2024,1,101.2,,0,0,0,0,0,0,1,1,,,,2,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Destiny,6/14/2024,6/14/2024 10:12,110,6/12/2024,2,102.3,,1,0,0,0,0,0,2,2,,,,2,0,0,ate more than 3/4 ,1,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Destiny,6/15/2024,6/15/2024 9:26,110,6/12/2024,3,101.5,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,6/13/2024,6/13/2024 9:58,111,6/12/2024,1,101.4,,1,0,0,0,0,0,1,1,,,,1,0,0,see form for appetite, 600ml not consumed,0,0,NoDisease,,,,
12345678,Skyview ,Destiny,6/14/2024,6/14/2024 10:10,111,6/12/2024,2,102.5,,0,0,0,0,0,0,2,2,,,,1,0,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview ,Destiny,6/15/2024,6/15/2024 9:25,111,6/12/2024,3,102.4,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview ,Kenson,6/4/2024,8/8/2024 9:38,112,6/3/2024,1,101.2,,0,0,0,0,0,0,1,1,,,,1,1,0,,,,,,,,,
12345678,Skyview,Isabela,6/5/2024,8/9/2024 9:14,112,6/3/2024,2,102.1,,0,0,0,0,0,0,2,2,,,,1,0,0,,,,,,,,,
12345678,SkyView ,Destiny,6/12/2024,6/12/2024 9:34,113,6/11/2024,1,101,,2,0,0,0,0,0,1,1,,,,1,0,0,drank 3/4 of bottle,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,6/13/2024,6/13/2024 9:56,113,6/11/2024,2,101.2,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,6/14/2024,6/14/2024 10:06,113,6/11/2024,3,102.7,,0,0,0,0,0,0,2,2,,,,1,0,0,,1,0,NoDisease,,Recheck,,,
12345678,SkyView ,Destiny,6/12/2024,6/12/2024 9:31,114,6/11/2024,1,100.9,,1,0,0,0,0,0,0,0,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,6/13/2024,6/13/2024 9:53,114,6/11/2024,2,101,,2,1,0,0,0,0,1,1,,,,1,0,0,drank 1/2 bottle,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,6/14/2024,6/14/2024 10:03,114,6/11/2024,3,101.6,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,SkyView ,Destiny,6/12/2024,6/12/2024 9:30,115,6/11/2024,1,100.2,,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,6/13/2024,6/13/2024 9:54,115,6/11/2024,2,101.4,,0,0,0,0,0,0,1,1,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,6/14/2024,6/14/2024 10:00,115,6/11/2024,3,102.4,,0,0,0,0,0,0,2,2,,,,1,3,0,showed Joanna the enlarged navel,1,2,Navel,,,Treatable,,
12345678,Skyview,Kenyon,6/11/2024,6/11/2024 10:21,116,6/10/2024,1,101.1,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,SkyView ,Destiny,6/12/2024,6/12/2024 9:27,116,6/10/2024,2,101.7,,0,0,0,0,0,0,1,1,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,6/13/2024,6/13/2024 9:34,116,6/10/2024,3,102.2,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview,Kenyon,6/11/2024,6/11/2024 10:17,117,6/10/2024,1,101.5,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,SkyView ,Destiny,6/12/2024,6/12/2024 9:26,117,6/10/2024,2,101.8,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,6/13/2024,6/13/2024 9:33,117,6/10/2024,3,100.8,,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenyon,6/11/2024,6/11/2024 10:16,118,6/10/2024,1,101.2,,0,0,0,0,0,0,1,1,,,,0,1,0,,0,0,NoDisease,,,,,
12345678,SkyView ,Destiny,6/12/2024,6/12/2024 9:22,118,6/10/2024,2,102.5,,0,0,0,0,0,0,2,2,,,,2,1,0,,1,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Destiny,6/13/2024,6/13/2024 9:31,118,6/10/2024,3,102.7,,0,0,0,0,0,0,2,2,,,,1,1,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview,Kenyon,6/11/2024,6/11/2024 10:13,119,6/10/2024,1,101.5,,2,1,0,0,1,0,1,2,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,6/13/2024,6/13/2024 9:30,119,6/10/2024,3,101,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenyon,6/11/2024,6/11/2024 10:08,120,6/10/2024,1,101.3,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,SkyView ,Destiny,6/12/2024,6/12/2024 9:13,120,6/10/2024,2,102.2,,0,0,0,0,0,0,2,2,,,,1,0,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview ,Destiny,6/13/2024,6/13/2024 9:27,120,6/10/2024,3,102.1,,0,0,0,0,0,0,2,2,,,,2,1,0,,1,2,Diarrhea,,,Treatable,,
12345678,Skyview,Kenyon,6/11/2024,6/11/2024 10:10,121,6/10/2024,1,101.6,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,SkyView ,Destiny,6/12/2024,6/12/2024 9:18,121,6/10/2024,2,101.9,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,6/13/2024,6/13/2024 9:29,121,6/10/2024,3,101.7,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,6/7/2024,8/9/2024 9:14,122,6/6/2024,1,101.7,,2,1,0,0,0,0,1,2,,,,1,0,0,,,,,,,,,
12345678,Skyview,Kenson,6/8/2024,8/9/2024 9:14,122,6/6/2024,2,102.6,,0,0,0,0,0,0,2,2,,,,1,0,0,,,,,,,,,
12345678,Skyview ,Kenson,6/9/2024,8/8/2024 9:38,122,6/6/2024,3,102.6,,0,0,0,0,0,0,2,2,,,,1,0,0,,,,,,,,,
12345678,Skyview ,Kenson,6/7/2024,8/8/2024 9:38,123,6/6/2024,1,101.5,,0,0,0,0,0,0,1,1,,,,1,0,0,,,,,,,,,
12345678,Skyview ,Kenson,6/8/2024,8/8/2024 9:38,123,6/6/2024,2,101.7,,0,0,0,0,0,0,1,1,,,,1,0,0,,,,,,,,,
12345678,Skyview,Kenson,6/9/2024,8/10/2024 8:48,123,6/6/2024,3,102.6,,0,0,0,0,0,0,2,2,,,,1,0,0,,,,,,,,,
12345678,Skyview,Kenson,6/7/2024,8/10/2024 8:48,124,6/5/2024,2,102.4,,1,1,0,0,0,0,2,3,,,,1,0,0,,,,,,,,,
12345678,Skyview,Kenson,6/8/2024,8/10/2024 8:48,124,6/5/2024,3,102.5,,0,0,0,0,0,0,2,2,,,,1,0,0,,,,,,,,,
12345678,Skyview,Isabela,6/4/2024,8/10/2024 8:48,125,6/3/2024,1,102.1,,0,0,0,0,1,0,2,3,,,,1,0,0,,,,,,,,,
12345678,Skyview ,Kenson,6/5/2024,8/8/2024 9:38,125,6/3/2024,2,102.3,,3,1,0,0,3,0,2,6,,,,2,0,0,,,,,,,,,
12345678,Skyview ,Destiny,8/8/2024,8/8/2024 9:38,126,8/7/2024,1,100.4,,0,0,0,0,0,0,0,0,,,,2,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview,Kenson,8/9/2024,8/9/2024 9:16,126,8/7/2024,2,101.3,,0,0,0,0,0,0,1,1,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,8/10/2024,8/10/2024 8:50,126,8/7/2024,3,101.8,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,8/8/2024,8/8/2024 9:38,127,8/7/2024,1,100.8,,0,0,0,0,0,0,0,0,,,,2,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview,Kenson,8/9/2024,8/9/2024 9:17,127,8/7/2024,2,101.9,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,8/10/2024,8/10/2024 8:53,127,8/7/2024,3,101.6,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,8/8/2024,8/8/2024 9:39,128,8/7/2024,1,101,,3,1,0,0,0,0,1,1,,,,3,0,1,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Destiny,8/9/2024,8/9/2024 9:11,128,8/7/2024,2,100.5,,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,8/10/2024,8/10/2024 8:56,128,8/7/2024,3,101,,0,0,0,0,0,0,1,1,,,,0,1,0,,0,0,NoDisease,,,,,
12345678,SkyView ,Destiny,6/12/2024,6/12/2024 9:20,191,6/10/2024,2,101.2,,0,0,0,0,0,0,1,1,,,,1,0,0,calf 119,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/11/2024,7/11/2024 10:08,1133,7/9/2024,2,101.9,,0,0,0,0,0,0,1,1,,,,2,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview,Kenyon,6/11/2024,6/11/2024 10:24,11269,6/10/2024,1,101,,2,0,0,0,0,0,1,1,,,,1,0,0,drank 2/3 of bottle,0,0,NoDisease,,,,,
12345678,SkyView ,Destiny,6/12/2024,6/12/2024 9:08,11269,6/10/2024,2,101.8,,0,0,0,0,0,0,1,1,,,,3,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Destiny,6/13/2024,6/13/2024 9:21,11269,6/10/2024,3,102.1,,0,0,0,0,0,0,2,2,,,,1,0,0,,1,0,NoDisease,,Recheck,,,
12345678,SkyView ,Destiny,6/12/2024,6/12/2024 9:10,11272,6/11/2024,1,101,,3,1,0,0,0,0,1,1,,,,2,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Destiny,6/13/2024,6/13/2024 9:23,11272,6/11/2024,2,101.4,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,6/14/2024,6/14/2024 9:52,11272,6/11/2024,3,101.6,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,6/13/2024,6/13/2024 9:25,11275,6/12/2024,1,101.3,,1,0,0,0,0,0,1,1,,,,1,0,0,drank over half,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,6/14/2024,6/14/2024 9:55,11275,6/12/2024,2,101.2,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,6/15/2024,6/15/2024 9:41,11275,6/12/2024,3,102.1,,0,0,0,0,0,0,2,2,,,,1,0,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview ,Bela,6/18/2024,6/18/2024 9:15,11284,6/17/2024,1,101.8,,2,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny ,6/19/2024,6/19/2024 8:48,11284,6/17/2024,2,101.3,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Bela,6/20/2024,6/20/2024 11:13,11284,6/17/2024,3,,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,NexGen,Bela,6/20/2024,6/20/2024 8:36,11289,6/19/2024,1,101.3,,3,0,0,0,0,0,1,1,,,,0,0,0,ate 1/4 bottle,0,0,NoDisease,,,,,
12345678,Skyview,Bela,6/21/2024,6/21/2024 9:19,11289,6/19/2024,2,101,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Bela,6/22/2024,6/22/2024 9:24,11289,6/19/2024,3,100.1,,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Bela,6/21/2024,6/21/2024 9:21,11290,6/20/2024,1,100.8,,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Bela,6/22/2024,6/22/2024 9:29,11290,6/20/2024,2,101.4,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Bela,6/23/2024,6/23/2024 9:38,11290,6/20/2024,3,102.1,,0,0,0,0,0,0,2,2,,,,1,0,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview ,Kenson ,6/27/2024,6/27/2024 9:30,11305,6/26/2024,1,101.8,,1,0,0,0,0,0,1,1,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Kenson ,6/28/2024,6/28/2024 10:04,11305,6/26/2024,2,100.8,,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Kenson ,6/29/2024,6/29/2024 7:26,11305,6/26/2024,3,101.2,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Kenson,7/9/2024,7/9/2024 11:07,11331,7/8/2024,1,101.6,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/10/2024,7/10/2024 9:51,11331,7/8/2024,2,101.3,,0,0,0,0,0,0,1,1,,,,2,1,,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview,Kenson,7/11/2024,7/11/2024 9:11,11331,7/8/2024,3,102,,0,0,0,0,0,0,2,2,,,,1,1,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview,Kenson,7/10/2024,7/10/2024 9:56,11333,7/9/2024,1,101.5,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/12/2024,7/12/2024 9:12,11333,7/9/2024,3,102.1,,0,0,0,0,0,0,2,2,,,,1,0,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview,Kenson,7/11/2024,7/11/2024 10:10,11338,7/10/2024,1,101.4,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/12/2024,7/12/2024 9:19,11338,7/10/2024,2,101.9,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/13/2024,7/13/2024 9:12,11338,7/10/2024,3,100.6,,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/11/2024,7/11/2024 10:12,11339,7/10/2024,1,101.1,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/12/2024,7/12/2024 9:21,11339,7/10/2024,2,101.6,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/13/2024,7/13/2024 9:14,11339,7/10/2024,3,101.8,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/11/2024,7/11/2024 10:14,11340,7/10/2024,1,101.2,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/12/2024,7/12/2024 9:23,11340,7/10/2024,2,102.1,,0,0,0,0,0,0,2,2,,,,2,0,0,,1,2,Diarrhea,,,Treatable,,
12345678,Skyview,Kenson,7/13/2024,7/13/2024 9:18,11340,7/10/2024,3,101.5,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/11/2024,7/11/2024 10:15,11341,7/10/2024,1,100.9,,2,0,0,0,0,0,0,0,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/12/2024,7/12/2024 9:25,11341,7/10/2024,2,102.5,,0,0,0,0,0,0,2,2,,,,1,0,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview,Kenson,7/13/2024,7/13/2024 9:20,11341,7/10/2024,3,100.6,,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny ,7/16/2024,7/16/2024 9:57,11358,7/15/2024,1,101.7,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Kenson,7/17/2024,7/17/2024 11:51,11358,7/15/2024,2,102.3,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview,Kenson,7/18/2024,7/18/2024 10:27,11358,7/15/2024,3,102.2,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview ,Kenson,7/17/2024,7/17/2024 11:49,11361,7/16/2024,1,100.4,,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/18/2024,7/18/2024 9:28,11361,7/16/2024,2,101.2,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,7/19/2024,7/19/2024 9:21,11361,7/16/2024,3,101.5,,0,0,0,0,0,0,1,1,,,,2,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Isabela,7/23/2024,7/23/2024 9:49,11375,7/22/2024,1,101,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Isabela,7/24/2024,7/24/2024 9:14,11375,7/22/2024,2,101.7,,0,0,0,0,0,0,1,1,,,,2,0,0,did not consume pm feeding on 7/23,0,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Isabela,7/25/2024,7/25/2024 8:39,11375,7/22/2024,3,101.2,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Isabela,7/24/2024,7/24/2024 9:16,11379,7/23/2024,1,101.5,,2,0,0,0,0,0,1,1,,,,2,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Isabela,7/25/2024,7/25/2024 8:41,11379,7/23/2024,2,101.8,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Isabela,7/26/2024,7/26/2024 9:39,11379,7/23/2024,3,101.8,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Isabela,7/26/2024,7/26/2024 9:44,11387,7/25/2024,1,101.2,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Isabela,7/27/2024,7/27/2024 9:22,11387,7/25/2024,2,101.5,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Isabela,7/28/2024,7/28/2024 9:37,11387,7/25/2024,3,101.8,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Isabela,7/26/2024,7/26/2024 9:46,11388,7/25/2024,1,101.4,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Isabela,7/27/2024,7/27/2024 9:24,11388,7/25/2024,2,102.1,,0,0,0,0,0,0,2,2,,,,2,0,0,,1,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Isabela,7/28/2024,7/28/2024 9:41,11388,7/25/2024,3,102.4,,0,0,0,0,0,0,2,2,,,,1,0,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview ,Isabela,7/26/2024,7/26/2024 9:48,11389,7/25/2024,1,101.8,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Isabela,7/27/2024,7/27/2024 9:26,11389,7/25/2024,2,100.8,,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Isabela,7/28/2024,7/28/2024 9:45,11389,7/25/2024,3,101.9,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,7/30/2024,7/30/2024 9:48,11405,7/29/2024,1,101.5,,2,0,0,0,0,0,1,1,,,,2,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Isabela,7/31/2024,7/31/2024 11:50,11405,7/29/2024,2,101.8,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny ,8/1/2024,8/1/2024 7:15,11405,7/29/2024,3,102,,,0,0,0,0,0,2,2,,,,2,0,0,,1,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Isabela,7/31/2024,7/31/2024 11:01,11406,7/30/2024,1,102.2,,0,0,0,0,0,0,2,2,,,,1,0,0,little bit of blood in poop,1,0,NoDisease,,Recheck,,,
12345678,Skyview ,Destiny ,8/1/2024,8/1/2024 7:17,11406,7/31/2024,2,101.8,,,0,0,0,0,0,1,1,,,,3,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview,Isabela,8/2/2024,8/2/2024 8:21,11406,7/30/2024,3,101.7,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Isabela,7/31/2024,7/31/2024 10:59,11407,7/30/2024,1,101.2,,2,0,0,0,0,1,1,2,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Destiny ,8/1/2024,8/1/2024 7:19,11407,7/30/2024,2,101.1,,,0,0,0,0,0,1,1,,,,2,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview,Isabela,8/2/2024,8/2/2024 9:10,11407,7/30/2024,3,101,,0,0,0,0,0,0,1,1,,,,2,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Destiny ,8/3/2024,8/3/2024 10:18,11413,8/2/2024,1,101.7,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny ,8/4/2024,8/4/2024 10:00,11413,8/2/2024,2,102.9,,2,0,0,0,0,0,2,2,,,,2,0,0,,1,2,Diarrhea,,,Treatable,,
